"question","tag"
"প্রতিনিধি দিয়ে আবেদন করলে কতদিনে কাজটা শেষ হয়?","namjari_by_representative"
"প্রতিনিধি কি আমার হয়ে আপিল বা রিভিউ দাখিল করতে পারবে?","namjari_by_representative"
"মিসকেস হলে প্রতিনিধি কি ঠিক করতে পারবে?","namjari_by_representative"
"প্রতিনিধি দিয়ে নামজারি করতে কি আমার উপস্থিতিতে আঙুলের ছাপ লাগে?","namjari_by_representative"
"আমি নাবালক, অভিভাবক কি প্রতিনিধি হয়ে নামজারি করতে পারবেন?","namjari_by_representative"
"প্রতিনিধি কি আমার পক্ষ থেকে যে কোনো নোটিশ রিসিভ করতে পারে?","namjari_by_representative"
"প্রতিনিধি পরিবর্তন করতে হলে কী করতে হবে?","namjari_by_representative"
"প্রতিনিধি কি জমির আসল কাগজপত্র নিয়ে যেতে পারবে নিরাপদে?","namjari_by_representative"
"প্রতিনিধি দিয়ে নামজারিতে প্রতারণা হলে কীভাবে অভিযোগ করবো?","namjari_by_representative"
"অনলাইনে অথরাইজেশন আপলোড না দিলে কি আবেদন রিজেক্ট হবে?","namjari_by_representative"
"প্রতিনিধি কি বিভিন্ন জেলায় গিয়ে নামজারির কাজ করতে পারে?","namjari_by_representative"
"কাকে প্রতিনিধি করতে হলে কি এনআইডি বাধ্যতামূলক?","namjari_by_representative"
"স্ত্রী বা স্বামী কি আলাদা কোনো কাগজ ছাড়াই নামজারি করতে পারে?","namjari_by_representative"
"প্রতিনিধি কি আমার হয়ে দাখিলা উত্তোলন করতে পারবে?","namjari_by_representative"
"শুনানি নোটিশে কি প্রতিনিধির নাম লিখতে হবে?","namjari_by_representative"
"প্রতিনিধি দিয়ে নামজারি করলে কি এসএমএস ও ইমেইল আমারই নাম্বারে যাবে?","namjari_by_representative"
"জমির ক্রয়-বিক্রয়ের পর নামজারি করতে দালাল না নিয়ে আত্মীয়কে প্রতিনিধি করা যাবে কি?","namjari_by_representative"
"প্রতিনিধি দিয়ে আবেদন করলে ফি বেশি পড়ে নাকি একই?","namjari_by_representative"
"প্রতিনিধি কি বাতিল পাওয়ার অব অ্যাটর্নি দিয়ে কাজ করতে পারবে?","namjari_by_representative"
"কত দিনের জন্য পাওয়ার অব অ্যাটর্নি বৈধ থাকে নামজারির ক্ষেত্রে?","namjari_by_representative"
"বিদেশে থাকি, দূতাবাসে অ্যাটেস্ট করা পাওয়ার অব অ্যাটর্নি চলবে কি?","namjari_by_representative"
"প্রতিনিধি কি অনলাইনে স্ট্যাটাস চেক করে আপডেট জানাতে পারবে?","namjari_by_representative"
"আমি ব্যস্ত, অফিস আওয়ারে না গেলে প্রতিনিধি কি সব কাজ সেরে দিতে পারবে?","namjari_by_representative"
"প্রতিনিধি কি ই-নামজারির ফরম নিজের মোবাইলে পূরণ করতে পারে?","namjari_by_representative"
"প্রতিনিধি দিয়ে নামজারি করলে কি সাক্ষীদের দরকার পড়ে?","namjari_by_representative"
"প্রতিনিধি হিসেবে ভাই-বোন বা আত্মীয়কে নিলে আইনি ঝামেলা হবে কি?","namjari_by_representative"
"শুনানির সময় ভিডিও কনফারেন্সে আমি থাকলে প্রতিনিধি দরকার পড়বে কি?","namjari_by_representative"
"প্রতিনিধি কি ভুল তথ্য দিলে আমার বিরুদ্ধে ব্যবস্থা হবে?","namjari_by_representative"
"মৃত মালিকের উত্তরাধিকারীদের পক্ষে প্রতিনিধি দিয়ে নামজারি করা যায় কি?","namjari_by_representative"
"প্রতিনিধি কীভাবে আমার স্বাক্ষর সত্যায়িত করবে?","namjari_by_representative"
"প্রতিনিধি কি কাগজ স্ক্যান করে আপলোড করলে চলবে, নাকি আসল দেখাতে হবে?","namjari_by_representative"
"প্রতিনিধি কি ডিড রাইটার বা তহসিলদার হতে পারে?","namjari_by_representative"
"প্রতিনিধি দিয়ে নামজারি করতে গেলে কি আলাদা অথরাইজেশন নম্বর জেনারেট হয়?","namjari_by_representative"
"প্রতিনিধি কি একাধিক মালিকের পক্ষ থেকে একই সাথে আবেদন করতে পারে?","namjari_by_representative"
"আমার বদলে প্রতিনিধি কি কোর্ট ফি স্ট্যাম্প কিনে দিতে পারবে?","namjari_by_representative"
"প্রতিনিধি কি ভেরিফিকেশনের জন্য আমার এনআইডির ফটোকপি দিলেই হবে?","namjari_by_representative"
"প্রতিনিধি দিয়ে নামজারি করলে কি বিরোধ থাকলে সে মীমাংসা করতে পারবে?","namjari_by_representative"
"প্রতিনিধি কি প্রয়োজন হলে নথিপত্রের সত্যায়িত কপি সংগ্রহ করতে পারে?","namjari_by_representative"
"পাওয়ার অব অ্যাটর্নি কি বাংলায় হতে হবে, ইংরেজি চলবে?","namjari_by_representative"
"প্রতিনিধি কি জেলা বদলের পরও পুরোনো অথরাইজেশন দিয়ে কাজ করতে পারবে?","namjari_by_representative"
"অনলাইনে সাবমিটেড আবেদনে প্রতিনিধি নাম পরিবর্তন করা যাবে কি?","namjari_by_representative"
"প্রতিনিধি দিয়ে আবেদনের ট্র্যাকিং আইডি কি আমাকে দেওয়া হবে?","namjari_by_representative"
"প্রতিনিধি কি আমার হয়ে সংশোধিত খতিয়ান নিতে পারবে?","namjari_by_representative"
"প্রতিনিধি ছাড়া কি কেবল কুরিয়ারে কাগজ পাঠালে নামজারি হবে?","namjari_by_representative"
"প্রতিনিধি কি শুনানির তারিখ পরিবর্তনের আবেদন করতে পারবে?","namjari_by_representative"
"আমি বৃদ্ধ, আমার নাতি কি প্রতিনিধি হয়ে নামজারি করতে পারবে?","namjari_by_representative"
"প্রতিনিধি যদি আত্মীয় না হয় তাতেও কি সমস্যা আছে?","namjari_by_representative"
"প্রতিনিধি দিয়ে নামজারি করলে কি অথরাইজেশন বাতিল না করা পর্যন্ত দায় থাকে?","namjari_by_representative"
"প্রতিনিধি কি বায়োমেট্রিক ভেরিফিকেশন দিতে বাধ্য?","namjari_by_representative"
