"question","tag"
"আপিল নিলে খাজনা দেওয়া নিয়ে কোনো সমস্যা হবে?","namjari_rejected_appeal"
"নামজারি নামঞ্জুর হলে রেকর্ডে কীভাবে প্রভাব পড়ে?","namjari_rejected_appeal"
"আপিল খারিজ হলে পরের পদক্ষেপ কী?","namjari_rejected_appeal"
"ডিসি অফিসে যেতে হবে নাকি উপজেলা পর্যায়েই হয়?","namjari_rejected_appeal"
"আপিলের জন্য হলফনামা লাগবে কি?","namjari_rejected_appeal"
"প্রত্যয়িত কপি কোন কোনটা লাগবে আপিলে?","namjari_rejected_appeal"
"খতিয়ান বা পোরচা কপি দিতে হবে কি আপিলের সাথে?","namjari_rejected_appeal"
"জমির দখলের প্রমাণ না থাকলে আপিলে সমস্যা হবে?","namjari_rejected_appeal"
"একবারের বেশি আপিল করা যায় নাকি রিভিশনে যেতে হবে?","namjari_rejected_appeal"
"সময়সীমা পেরিয়ে গেলে বিলম্ব মাফ কিভাবে চাইবো?","namjari_rejected_appeal"
"বিলম্ব মাফের আবেদনটা কীভাবে লিখতে হয়?","namjari_rejected_appeal"
"ভুল এন্ট্রি দেখিয়ে নামঞ্জুর—এটা কীভাবে চ্যালেঞ্জ করবো?","namjari_rejected_appeal"
"এসি (ল্যান্ড)-এর আদেশে আইনগত ত্রুটি থাকলে কী করবো?","namjari_rejected_appeal"
"আপিল দাখিলের পর ফাইলিং স্ট্যাটাস কোথায় ট্র্যাক করবো?","namjari_rejected_appeal"
"শুনানির তারিখ কিভাবে জানবো?","namjari_rejected_appeal"
"আপিলে নতুন প্রমাণ দাখিল করা যাবে কি?","namjari_rejected_appeal"
"আপিল মঞ্জুর হলে নামজারি আপডেট হতে কতদিন লাগে?","namjari_rejected_appeal"
"প্রতিপক্ষ আপত্তি দিলে আপিলে কী বলবো?","namjari_rejected_appeal"
"সমঝোতা হয়ে গেলে আপিল প্রত্যাহার কিভাবে করবো?","namjari_rejected_appeal"
"জমির অংশীদার সবাইকে কি আপিলে পক্ষ করা লাগবে?","namjari_rejected_appeal"
"নামঞ্জুরের নোটিশই পাইনি—এখন কী করবো?","namjari_rejected_appeal"
"অনুপস্থিতিতে আদেশ হলে সেট-অ্যাসাইড চাইতে পারি কি?","namjari_rejected_appeal"
"আপিল আবেদনে ঠিকানা ভুল দিলে কী ঝামেলা হবে?","namjari_rejected_appeal"
"খাস জমি দাবি দেখিয়ে নামঞ্জুর—এটা কিভাবে মোকাবিলা করবো?","namjari_rejected_appeal"
"রেজিস্ট্রি ঠিক থাকলেও নামজারি নামঞ্জুর কেন হয়?","namjari_rejected_appeal"
"ম্যাপ বা পরিমাপে সমস্যা দেখিয়ে নামঞ্জুর—আপিলে কী লাগবে?","namjari_rejected_appeal"
"আদালত ফি/কোর্ট ফি কত টাকার লাগবে আপিলে?","namjari_rejected_appeal"
"রেকর্ড সংশোধন চাইবো নাকি নামজারির আপিল করবো?","namjari_rejected_appeal"
"আগে আপিল দিয়েছি—নতুন প্রমাণ এলে কীভাবে যোগ করবো?","namjari_rejected_appeal"
"আপিল শুনানিতে সাক্ষী নেবে কি?","namjari_rejected_appeal"
"নামজারি নামঞ্জুর হলে জমি বিক্রি করা যাবে?","namjari_rejected_appeal"
"খাজনা বকেয়া দেখিয়ে নামঞ্জুর—বকেয়া দিয়ে আপিল দেবো কি?","namjari_rejected_appeal"
"অনলাইনে আপিলের স্ট্যাটাস কিভাবে চেক করবো?","namjari_rejected_appeal"
"কী কী কারণে সাধারণত নামজারি নামঞ্জুর হয়?","namjari_rejected_appeal"
"আপিল আবেদনে জুডিসিয়াল স্ট্যাম্প লাগবে কি?","namjari_rejected_appeal"
"গ্রাম সালিশের লিখিত সমঝোতা আপিলে কাজে লাগবে?","namjari_rejected_appeal"
"ডুপ্লিকেট দলিল দিয়ে নামজারি নামঞ্জুর হলে কী করবো?","namjari_rejected_appeal"
"শুনানি ছাড়া নামঞ্জুরের আইনগত বৈধতা কতটা?","namjari_rejected_appeal"
"আপিল দাখিল কোথায় করবো—রিসেপশনে নাকি সংশ্লিষ্ট শাখায়?","namjari_rejected_appeal"
"আপিলের কপি কার কার কাছে পাঠাতে হয়?","namjari_rejected_appeal"
