"question","tag"
"বিদেশে থাকলে আত্মীয় কাগজ নিয়ে গেলেই হবে নাকি দূতাবাসের অ্যাটেস্ট দরকার?","namjari_hearing_documents"
"মৃত মালিকের ক্ষেত্রে মৃত্যু সনদ আর ওয়ারিশান সনদ কি জরুরি?","namjari_hearing_documents"
"ওয়ারিশান সনদে চেয়ারম্যানের সীল কি লাগবে?","namjari_hearing_documents"
"নাবালক ওয়ারিশ থাকলে অভিভাবকের কাগজ কি লাগবে?","namjari_hearing_documents"
"ছবির দরকার আছে নাকি শুধু এনআইডি যথেষ্ট?","namjari_hearing_documents"
"পাসপোর্ট দিয়ে কি এনআইডির বদলে চলবে?","namjari_hearing_documents"
"জন্মনিবন্ধনের কপি লাগবে কি?","namjari_hearing_documents"
"পুরোনো নামজারি/খতিয়ানের কপি নিতে হবে নাকি?","namjari_hearing_documents"
"দাগ ও মৌজা ম্যাপের কপি কি দেখাতে বলে?","namjari_hearing_documents"
"সাব-রেজিস্ট্রি অফিসের দলিলের সাটিফাইড কপি কি লাগবে?","namjari_hearing_documents"
"দলিলের সব পেজের কপি দিতে হবে নাকি প্রথম কয়েক পেজই যথেষ্ট?","namjari_hearing_documents"
"লাল সিলযুক্ত সত্যায়িত কপি না হলে কি সমস্যা হবে?","namjari_hearing_documents"
"লেমিনেটেড আসল কাগজ নিলে কোনো ঝামেলা হয় কি?","namjari_hearing_documents"
"কালার ফটোকপি চায় নাকি সাদাকালোই হয়?","namjari_hearing_documents"
"শুনানির আগে কোথায় থেকে খাজনা রশিদ তুলবো?","namjari_hearing_documents"
"কিভাবে দলিলের সাটিফাইড কপি সংগ্রহ করবো?","namjari_hearing_documents"
"খতিয়ান ও পর্চা কিসের ফরম্যাটে নিয়ে যাবো, এ৪ নাকি লিগ্যাল?","namjari_hearing_documents"
"অনুবাদ লাগবে নাকি বাংলা কাগজই যথেষ্ট?","namjari_hearing_documents"
"কাগজে নামের বানান মিল না থাকলে সাথে কি কি প্রমাণ নিতে হবে?","namjari_hearing_documents"
"সাক্ষী নিতে হবে নাকি শুধু কাগজ হলেই চলবে?","namjari_hearing_documents"
"সাক্ষীর এনআইডির কপিও কি লাগবে?","namjari_hearing_documents"
"শুনানির নোটিশ চিঠির আসলটা নিয়ে যেতে হবে তো?","namjari_hearing_documents"
"অনলাইনের অ্যাপ্লিকেশন কপির প্রিন্ট কি দেয়ার দরকার আছে?","namjari_hearing_documents"
"ট্রেজারি চালান বা ফি জমার রশিদ কি দেখাতে হবে?","namjari_hearing_documents"
"রেভিনিউ স্ট্যাম্প লাগবে নাকি?","namjari_hearing_documents"
"কাগজ কি ট্যাগ/স্ট্যাপল করে নেবো, নাকি আলাদা আলাদা রাখবো?","namjari_hearing_documents"
"কাগজ জমা দেওয়ার সিরিয়ালটা কেমন হবে, কোনটা আগে কোনটা পরে?","namjari_hearing_documents"
"কোন অফিসে কাগজ দেখাতে হয়, ইউনিয়ন ভূমি অফিস নাকি এসি ল্যান্ড?","namjari_hearing_documents"
"শুনানির সময়ের আগে কতক্ষণে কাগজ চেক করে?","namjari_hearing_documents"
"শুনানি পেছালে কি আবার সব কাগজ নিয়ে যেতে হবে?","namjari_hearing_documents"
"কোনো কাগজ না থাকলে কি এফিডেভিটে কাজ চলবে?","namjari_hearing_documents"
"হারিয়ে গেলে জিডির কপি দেখালে হবে নাকি নতুন কপি আনতে হবে?","namjari_hearing_documents"
"দুই পক্ষের মধ্যে মতবিরোধ থাকলে অতিরিক্ত কোন কাগজ চাইবে?","namjari_hearing_documents"
"আপলোড করা স্ক্যান কপি দেখালেই হবে নাকি হার্ডকপি লাগবে?","namjari_hearing_documents"
"ইমেইলে কাগজ পাঠাতে বলে নাকি হাতে জমা দিতে হয়?","namjari_hearing_documents"
"ভ্যাকালতনামা লাগবে নাকি আইনজীবী ছাড়াই চলবে?","namjari_hearing_documents"
"কিভাবে অথরাইজেশন লেটার লিখবো, কোন কোন তথ্য রাখতে হবে?","namjari_hearing_documents"
"এনআইডির দুই পাশের কপিই কি দিতে হবে?","namjari_hearing_documents"
"টিআইএন সার্টিফিকেট বা অন্য কর-সংক্রান্ত কাগজ লাগে কি?","namjari_hearing_documents"
"আগের নামজারি আদেশের কপি থাকলে নিয়ে যাবো তো?","namjari_hearing_documents"
"প্রোপার্টির চেইন অফ ডকুমেন্টস কত বছরেরটা দেখাতে হয়?","namjari_hearing_documents"
"মৌজা ম্যাপের শীট নম্বর না জানলে কী নথি দেখাবো?","namjari_hearing_documents"
"শুনানির সময় মোবাইলে ডকুমেন্ট দেখালে চলে, নাকি প্রিন্ট বাধ্যতামূলক?","namjari_hearing_documents"
